Transaction_ID,Customer_Age,Gender,Annual_Income,Credit_Score,Purchase_Category,BNPL_Provider,Purchase_Amount,Device_Type,Connection_Type,Checkout_Time_Seconds,Browser,Repayment_Status
e908d9f4-a0c4-45a0-8382-1211efd72fb5,30,Male,62808,664,Beauty,Sezzle,249,Mobile,VPN,25,Chrome,Paid On Time
b89eb6ac-d14f-464b-b90e-b7531297ba3b,43,Female,35246,722,Electronics,Affirm,1851,Mobile,4G/5G,166,Firefox,Paid On Time
0f98be72-bf61-4555-8f8e-393093395abf,49,Male,30329,755,Beauty,Afterpay,277,Desktop,WiFi,17,Safari,Paid On Time
9ee65575-3cfa-428f-9c80-39ce292513fd,36,Male,117564,665,Electronics,Sezzle,1395,Tablet,4G/5G,7,Safari,Paid On Time
ccec6b94-cd03-4ba0-b45b-2bceca453d2a,32,Female,74709,320,Beauty,Afterpay,251,Mobile,WiFi,178,Chrome,Paid On Time
12e1e0b9-a789-4bfd-aa35-c2756ce17f91,19,Male,71368,523,Home & Furniture,Klarna,251,Desktop,WiFi,121,Firefox,Paid On Time
347c3ae9-0d58-4179-b6ff-755a038af997,54,Female,115706,370,Home & Furniture,Affirm,234,Mobile,VPN,152,Edge,Defaulted
6b9f0a1a-068b-449e-aeb5-e6718de31134,36,Female,37108,699,Fashion,Affirm,247,Desktop,WiFi,96,Chrome,Paid On Time
1e646b1b-ba4c-4d1f-98ad-5deaa0814dc6,50,Female,99051,715,Groceries,Afterpay,209,Mobile,VPN,71,Safari,Paid On Time
0f1a2bc4-71d8-4c20-a042-34190367f113,56,Male,43586,477,Travel,Affirm,2563,Mobile,WiFi,152,Edge,Late Payment
6ca44efa-f795-4f20-8522-e702c9c5037c,50,Male,31702,546,Fashion,Affirm,33,Mobile,4G/5G,55,Firefox,Paid On Time
9698dbe1-ec69-4de4-85e7-9de71924af22,18,Male,64257,462,Travel,Affirm,1463,Mobile,VPN,131,Chrome,Defaulted
cbacd0da-fa27-4f14-8227-0c3434e31e95,56,Female,114752,672,Fashion,Sezzle,45,Mobile,4G/5G,28,Firefox,Paid On Time
bb2eba47-19da-40aa-b18e-7bad423ccefa,45,Male,36681,757,Electronics,Klarna,266,Mobile,WiFi,119,Chrome,Paid On Time
e5305ea4-ceeb-4a44-ae16-cf156e4d6f30,34,Male,102262,651,Home & Furniture,Affirm,76,Mobile,4G/5G,154,Firefox,Paid On Time
f869b7dd-bc12-4357-b428-9aa9e46f44ad,23,Male,103847,450,Home & Furniture,Klarna,206,Tablet,4G/5G,171,Safari,Paid On Time
bde35d4b-af77-468a-b0b6-bc4e6f74c20e,61,Female,35461,383,Fashion,Sezzle,124,Desktop,WiFi,167,Safari,Defaulted
9824614a-9e35-44fa-9a90-49e70edd212e,37,Female,48025,684,Beauty,Affirm,155,Desktop,WiFi,161,Firefox,Paid On Time
c7f872bd-b846-43ee-8f48-39f7eef21bde,64,Male,60946,674,Fashion,Affirm,130,Tablet,WiFi,125,Firefox,Paid On Time
b56976d8-01fb-4c76-8da2-4fb248d9ddcb,30,Female,67074,603,Travel,Affirm,1847,Desktop,WiFi,56,Safari,Paid On Time
767c74b0-4923-45f2-8006-160758143055,29,Female,116986,775,Home & Furniture,Afterpay,179,Mobile,VPN,22,Firefox,Defaulted
8134fb34-4cf2-48a2-a04f-f5ba4b5f9c60,47,Male,31764,415,Home & Furniture,Affirm,161,Mobile,WiFi,28,Firefox,Late Payment
9e5279b8-9084-457b-a994-d230d7b51cb2,38,Female,78105,321,Home & Furniture,Afterpay,220,Mobile,WiFi,56,Firefox,Late Payment
df43f6a6-932f-4147-9d50-e803f61bf77c,19,Non-Binary,45470,450,Fashion,Afterpay,291,Tablet,WiFi,134,Chrome,Paid On Time
19cdeee3-7537-45b6-82ac-ac1bab7b83da,35,Female,24253,407,Beauty,Sezzle,256,Mobile,VPN,165,Safari,Late Payment
03d68acf-f237-4234-acf4-f6f0b2c0a2a3,45,Male,23692,741,Electronics,Afterpay,480,Desktop,WiFi,140,Chrome,Paid On Time
4ec0244e-b170-4f34-8286-fbd06b407ce7,21,Male,89459,409,Electronics,Afterpay,1079,Mobile,4G/5G,111,Firefox,Paid On Time
5f9a9e98-0e74-4ff4-9525-5bfe8bdd40a1,59,Female,96873,681,Travel,Klarna,1899,Mobile,WiFi,26,Edge,Paid On Time
ab961473-2470-4e55-8672-52fc8fe49b54,60,Male,34616,673,Electronics,Afterpay,651,Mobile,4G/5G,146,Safari,Paid On Time
25021826-8d5f-4e2b-973d-ef8564f3b03d,23,Female,78637,565,Groceries,Klarna,228,Tablet,VPN,109,Firefox,Defaulted
11ea6278-f299-4437-a704-9f5c13ba1d41,55,Female,54112,706,Beauty,Afterpay,287,Mobile,4G/5G,28,Chrome,Late Payment
9fe028e3-bad5-4373-9bc5-d3ae1e28babc,26,Female,115645,738,Groceries,Sezzle,138,Mobile,4G/5G,164,Firefox,Paid On Time
c17c9e32-8b3f-46b9-b701-5c5ba26d24a8,37,Female,86060,485,Beauty,Klarna,123,Tablet,VPN,30,Safari,Defaulted
7789478c-a874-4d17-af5a-ca92fe47f568,62,Female,71544,633,Home & Furniture,Affirm,262,Mobile,WiFi,97,Safari,Defaulted
5a2e5001-028d-4bea-81ca-2ac057285eb5,47,Male,43051,824,Beauty,Klarna,216,Desktop,WiFi,54,Chrome,Paid On Time
f5b3727b-e6c0-471a-a87a-f41e5aa8a81f,54,Male,116581,517,Travel,Affirm,1718,Desktop,4G/5G,80,Firefox,Paid On Time
fdf63b91-31c0-4a90-9350-964acc341641,55,Male,88168,824,Electronics,Klarna,1101,Desktop,4G/5G,107,Safari,Paid On Time
ac9e32c3-0cf5-4c8b-9392-f650cdbaf3c7,21,Male,102469,685,Fashion,Sezzle,29,Mobile,4G/5G,50,Safari,Paid On Time
5fc98bd2-fe1f-4731-8462-96ccf3971608,55,Male,97619,526,Groceries,Sezzle,233,Desktop,WiFi,55,Firefox,Paid On Time
748e2b9a-35f3-4563-9d2a-787c887d7a5e,30,Male,113509,659,Electronics,Sezzle,1830,Mobile,4G/5G,75,Firefox,Paid On Time
97d3046b-8871-4bb5-9cb1-9863dd556723,52,Female,104990,735,Electronics,Sezzle,1316,Mobile,VPN,172,Firefox,Paid On Time
0d28cd56-f93c-4c1e-b161-a686e37d2555,47,Male,21058,647,Travel,Afterpay,1011,Mobile,4G/5G,52,Firefox,Paid On Time
079f85c2-e783-424e-8206-cce8cf60c08f,59,Male,99899,436,Beauty,Affirm,112,Mobile,4G/5G,151,Edge,Late Payment
b40dfaa1-1005-4742-a4e8-499286733908,21,Female,25764,711,Travel,Sezzle,425,Mobile,WiFi,69,Chrome,Paid On Time
8f377d68-7d78-4d53-8005-f61028016c05,42,Female,74569,747,Fashion,Afterpay,152,Mobile,WiFi,69,Safari,Late Payment
57a3d1e3-2948-4d74-8dbb-b54d7e3d6e5b,48,Male,61683,463,Fashion,Sezzle,120,Mobile,WiFi,111,Safari,Late Payment
116f1899-6a35-4d39-9d2d-565e3fdfc383,64,Female,73011,558,Fashion,Afterpay,153,Tablet,4G/5G,161,Chrome,Paid On Time
d53eed93-1101-4460-946a-dbf1275d7f4e,29,Female,66357,591,Home & Furniture,Klarna,279,Desktop,WiFi,23,Firefox,Late Payment
2a63d77b-81bc-44e3-81b6-9acb4a5f61cf,32,Male,52946,368,Electronics,Afterpay,1543,Mobile,WiFi,71,Firefox,Paid On Time
6c259014-918b-4221-a657-dd76611e4717,43,Male,27510,325,Electronics,Sezzle,927,Mobile,WiFi,70,Chrome,Paid On Time
c103a9c6-6e67-4e43-97f2-8044294e64ba,27,Female,49304,412,Travel,Afterpay,2742,Mobile,WiFi,146,Chrome,Paid On Time
961f6710-75b6-421e-ba4b-86d76e940416,29,Female,89835,427,Home & Furniture,Sezzle,133,Desktop,WiFi,117,Safari,Late Payment
a186dd02-fb46-4235-8e8b-e1967bcf9163,39,Female,109006,537,Groceries,Afterpay,209,Mobile,4G/5G,51,Chrome,Paid On Time
4c392f31-096e-45d9-acb4-c1d98d1fc7bf,57,Male,95616,383,Groceries,Klarna,132,Mobile,WiFi,128,Safari,Paid On Time
d3ac3a81-325a-4039-9e1e-bc55fdea95ce,38,Female,61589,630,Beauty,Affirm,172,Mobile,WiFi,174,Safari,Paid On Time
c36ad4b6-0114-4b5c-9a38-ae87ba49762e,52,Female,83910,666,Electronics,Afterpay,696,Desktop,4G/5G,112,Firefox,Paid On Time
607ddcf8-7a28-4bc6-9a9b-8a6dcdb12dcb,24,Female,44952,791,Electronics,Klarna,1533,Mobile,WiFi,111,Edge,Paid On Time
35079886-d384-4412-9193-74e02b3c95ab,35,Male,72379,500,Home & Furniture,Sezzle,31,Mobile,4G/5G,106,Chrome,Paid On Time
ca9597dd-7920-4db6-8c2c-5987d40987e2,44,Male,88014,601,Fashion,Klarna,299,Mobile,WiFi,95,Firefox,Late Payment
9d477d11-a877-42e0-85a8-c8eab640a09b,52,Male,38287,545,Fashion,Klarna,219,Desktop,WiFi,116,Firefox,Defaulted
c10c6f41-0f29-4c84-a351-59bd48bd6382,64,Non-Binary,100102,809,Electronics,Afterpay,841,Mobile,WiFi,15,Edge,Paid On Time
fa2ee5d9-59ca-4e81-a4ce-3fe81cb76063,19,Male,68379,776,Electronics,Sezzle,752,Mobile,WiFi,44,Chrome,Paid On Time
24153768-5da5-40b8-aa6b-408b8bd51436,49,Male,92775,309,Home & Furniture,Afterpay,76,Desktop,VPN,6,Chrome,Late Payment
a18ebee7-3bd8-4d6d-b295-9d292e4c5c71,32,Female,26389,364,Fashion,Sezzle,229,Mobile,4G/5G,42,Safari,Late Payment
e9a71091-083d-4f5c-8a47-f1752bc3f318,62,Female,26577,843,Home & Furniture,Klarna,69,Tablet,WiFi,157,Chrome,Paid On Time
7876f058-4871-4d65-8341-548b9ffbef90,41,Female,35152,697,Fashion,Afterpay,88,Desktop,4G/5G,126,Safari,Paid On Time
b5d29ca1-26c5-4c4a-a28c-9fcf41aa9d0c,37,Male,119517,815,Groceries,Klarna,40,Mobile,VPN,29,Chrome,Paid On Time
0eec4c78-e2d0-415b-b82f-bdfc35567c3c,27,Female,117570,623,Fashion,Sezzle,89,Mobile,WiFi,135,Chrome,Paid On Time
2634f465-7c55-444a-bf96-8590c30109af,41,Female,77423,355,Electronics,Sezzle,1355,Tablet,4G/5G,9,Safari,Paid On Time
53306651-7836-492b-8da9-0c0147de7922,41,Male,58471,546,Fashion,Affirm,175,Desktop,WiFi,96,Chrome,Paid On Time
e1d24961-ad16-4225-9c63-87c4c965e43c,41,Male,109348,556,Electronics,Afterpay,677,Desktop,WiFi,111,Edge,Paid On Time
b649e5d0-dfda-47b9-892e-e1d2dc79711f,57,Non-Binary,114283,506,Home & Furniture,Klarna,280,Desktop,WiFi,139,Edge,Paid On Time
7295fd43-9e7a-42df-8890-b7cdac9abb59,51,Female,42745,398,Home & Furniture,Affirm,37,Tablet,WiFi,170,Safari,Paid On Time
e2f88e97-c9bb-4101-9b14-059c3660c67f,58,Male,31592,431,Home & Furniture,Sezzle,136,Desktop,VPN,23,Edge,Paid On Time
e409465c-fdc6-4b7c-ba54-b6d403ddf211,57,Male,116091,314,Travel,Affirm,1306,Mobile,4G/5G,101,Edge,Paid On Time
38fdb23c-5de0-48ed-b198-e09e179c5186,28,Male,60572,770,Beauty,Klarna,53,Desktop,4G/5G,108,Chrome,Paid On Time
e659e28c-0ca5-4cf2-9aaa-87fce3bd5578,43,Female,93767,610,Groceries,Klarna,88,Mobile,WiFi,112,Edge,Paid On Time
7b7cc28a-b6f5-46e7-a7b7-afb3c456e52d,18,Male,68185,339,Beauty,Klarna,140,Mobile,4G/5G,115,Edge,Late Payment
d29aaa1b-5048-4f0a-baec-0cba660ae306,47,Male,40167,484,Home & Furniture,Klarna,141,Desktop,4G/5G,57,Safari,Paid On Time
0d4f6f51-b826-40fe-8aea-2c8533c3ed69,60,Male,31521,787,Home & Furniture,Klarna,163,Desktop,4G/5G,164,Edge,Paid On Time
b5be0745-87a8-4c5d-a238-11f0b9a792f2,35,Male,48849,818,Travel,Sezzle,1110,Mobile,4G/5G,106,Safari,Paid On Time
687153a7-014c-4b65-9e0f-ff645768fca9,43,Male,50452,751,Electronics,Sezzle,441,Mobile,WiFi,76,Safari,Paid On Time
b30bc5cd-8682-4bd6-b5d5-8e1b68f6576b,64,Female,82549,555,Groceries,Afterpay,210,Desktop,WiFi,15,Chrome,Paid On Time
e258c284-e608-4b50-9aa5-616692f37cd6,26,Male,20894,368,Fashion,Affirm,158,Mobile,4G/5G,11,Chrome,Paid On Time
47d62bfa-918b-42b4-8c1d-32b74f86c49f,26,Female,28302,810,Electronics,Affirm,595,Mobile,4G/5G,176,Edge,Paid On Time
f72c4b22-95ac-4486-8b0a-e9615984a906,18,Male,73213,606,Travel,Afterpay,2490,Desktop,WiFi,173,Edge,Paid On Time
b4172795-399a-40aa-b89d-792fd0684f6b,24,Female,80975,652,Home & Furniture,Klarna,97,Desktop,VPN,67,Safari,Paid On Time
7292a87e-a8ef-44f0-9278-fb324e503871,61,Male,107447,589,Home & Furniture,Afterpay,183,Desktop,WiFi,123,Chrome,Paid On Time
09bfea05-5b9d-4e02-8fdb-6388c7b3b30e,59,Male,86138,781,Fashion,Affirm,80,Desktop,4G/5G,99,Firefox,Paid On Time
120137cb-ee31-415f-a73c-f771d3ff502b,33,Female,63296,355,Fashion,Sezzle,63,Mobile,WiFi,92,Safari,Paid On Time
8315abc0-a8b7-430e-b4dc-2fbd39a7fd5e,55,Male,36325,417,Home & Furniture,Afterpay,114,Desktop,4G/5G,60,Chrome,Paid On Time
e4611afa-41c1-4a72-af10-48094e302b96,28,Female,99325,482,Home & Furniture,Klarna,191,Mobile,4G/5G,139,Safari,Defaulted
80e8f83c-d665-439a-9096-6bd91cc18c19,42,Female,96697,836,Beauty,Affirm,143,Mobile,4G/5G,125,Chrome,Paid On Time
4a0b8312-b3a4-4334-bb3b-c92d6ffc5dad,46,Female,89652,446,Electronics,Sezzle,837,Tablet,4G/5G,68,Chrome,Paid On Time
a561ed3f-4bc6-493b-b8ff-c4bcb9b9b4aa,36,Non-Binary,108449,587,Beauty,Affirm,223,Mobile,4G/5G,141,Edge,Paid On Time
76283783-f892-441e-8dde-9137ba9a4163,35,Male,37338,715,Electronics,Affirm,1800,Mobile,WiFi,13,Chrome,Paid On Time
859bdb78-cfbe-4e19-a3a0-6b833a4ce5ba,64,Female,55974,659,Travel,Afterpay,2785,Desktop,WiFi,165,Edge,Paid On Time
52428851-2680-4b0c-a036-b61f27da509f,46,Female,47609,577,Home & Furniture,Klarna,205,Desktop,WiFi,148,Firefox,Paid On Time
97ba5965-713b-4806-b948-d2f8e44dff44,33,Male,76724,634,Travel,Sezzle,751,Mobile,WiFi,144,Chrome,Late Payment
255c5f96-b9eb-4758-ab4c-4993fde9a115,63,Male,82865,639,Travel,Sezzle,377,Tablet,4G/5G,20,Edge,Paid On Time
a2ed092b-dcb4-437e-af73-eac92fd6543b,57,Female,87281,485,Home & Furniture,Affirm,275,Mobile,4G/5G,102,Firefox,Late Payment
259aeff3-dc0b-4752-877c-75fee1d647a2,25,Male,36896,542,Electronics,Afterpay,1031,Tablet,4G/5G,89,Chrome,Paid On Time
f1defa92-b8e5-48e2-a1c1-2ea44b93e71a,51,Female,24314,417,Fashion,Sezzle,200,Mobile,WiFi,90,Chrome,Paid On Time
0c5c97cd-abb4-4f6d-a280-95d5d76e6f51,23,Male,70011,679,Groceries,Afterpay,265,Mobile,WiFi,137,Firefox,Late Payment
daf4b974-de85-4a2a-a71a-14ecb9ccfc8e,62,Female,55685,602,Fashion,Afterpay,165,Mobile,4G/5G,135,Chrome,Paid On Time
15e662a7-9d4a-4842-ad59-3241eebfec58,62,Female,33185,399,Home & Furniture,Klarna,81,Tablet,4G/5G,157,Edge,Paid On Time
88080d5f-f4ca-4d74-86e4-fd2c03976617,47,Male,78645,648,Travel,Affirm,417,Mobile,4G/5G,153,Safari,Paid On Time
ac9a2526-f6e5-4c04-92aa-a5f25f4337e6,61,Male,37101,828,Travel,Klarna,2789,Desktop,WiFi,111,Chrome,Paid On Time
78ee6ec4-461a-4dfa-b3ae-33f27eb84511,51,Female,47554,341,Electronics,Klarna,1561,Mobile,WiFi,96,Edge,Paid On Time
63d276f0-2397-441a-a1e8-b1b80620d1ac,38,Male,47304,521,Home & Furniture,Sezzle,97,Mobile,WiFi,88,Chrome,Paid On Time
64cbb521-ef61-419b-a23c-4f8bc2df3107,29,Male,92130,777,Beauty,Sezzle,248,Mobile,4G/5G,63,Chrome,Paid On Time
2736626e-8808-478b-a11b-b667305cf441,23,Female,65017,469,Beauty,Afterpay,257,Mobile,WiFi,134,Edge,Late Payment
10667583-08b1-47d7-a8a4-b7a2a2e946b5,56,Male,82743,789,Beauty,Sezzle,174,Desktop,WiFi,127,Chrome,Late Payment
011d0783-7e80-4ece-b88c-82394ad8545b,23,Male,117294,710,Groceries,Klarna,252,Mobile,4G/5G,149,Firefox,Paid On Time
63040549-6aec-4e97-8110-d57cd5c35d4f,21,Female,36228,811,Fashion,Afterpay,96,Mobile,WiFi,118,Safari,Paid On Time
2a5f24e4-2258-42f6-bd6c-511f6a9b92c3,26,Male,77509,301,Beauty,Afterpay,181,Mobile,WiFi,50,Firefox,Paid On Time
4cdb4ee2-ea1a-4ce7-b014-9e104b581114,22,Male,63214,482,Home & Furniture,Affirm,293,Mobile,WiFi,86,Firefox,Paid On Time
68411860-1b43-4cac-aef4-f9eca4017299,27,Female,118548,815,Groceries,Afterpay,126,Mobile,4G/5G,11,Chrome,Paid On Time
a5641e18-7a63-428d-bcb5-bb8bd52b0aca,64,Female,31755,469,Travel,Sezzle,835,Mobile,VPN,141,Firefox,Defaulted
7fdd50fc-7d3f-4334-a8f5-c16b2bd76fb8,25,Female,52293,779,Fashion,Affirm,62,Desktop,4G/5G,131,Safari,Defaulted
d4f58b11-d1a5-43bf-b876-4cc97211b602,40,Female,110832,721,Travel,Klarna,2446,Desktop,WiFi,70,Firefox,Paid On Time
e0bf2e12-e1a4-40a1-91f4-43b5f89a1e03,21,Male,115095,493,Electronics,Afterpay,1747,Mobile,VPN,13,Safari,Paid On Time
797b99af-709f-44c7-9180-739f8f3f21b0,54,Female,97939,633,Electronics,Klarna,1081,Mobile,WiFi,38,Edge,Paid On Time
09134f6c-864e-40b8-a8ae-b0dda27411a4,24,Female,29182,408,Travel,Afterpay,1794,Mobile,WiFi,94,Edge,Late Payment
bad3019d-8b98-432b-9111-5e405e828fc9,23,Female,74977,337,Home & Furniture,Klarna,180,Desktop,4G/5G,111,Edge,Paid On Time
f23d6e22-a8d5-4275-b6a1-088c6d592a2f,62,Female,58916,470,Groceries,Sezzle,114,Tablet,VPN,140,Firefox,Defaulted
a2898de7-68c4-41d7-836a-c182cca1d5af,59,Female,98593,313,Electronics,Affirm,1754,Desktop,4G/5G,13,Safari,Defaulted
6711e4a8-b2e1-430d-82bc-b8c493db3f86,32,Non-Binary,73761,556,Fashion,Afterpay,198,Desktop,WiFi,163,Firefox,Paid On Time
1d42db22-73eb-4d44-a19d-cfb92d598df4,52,Female,51705,322,Home & Furniture,Afterpay,81,Tablet,4G/5G,29,Edge,Defaulted
64652801-b929-41f2-ba95-4d504006a402,49,Female,97733,593,Electronics,Sezzle,1377,Mobile,WiFi,103,Firefox,Paid On Time
10908071-6fad-41f7-8008-6c13c1afa578,31,Female,55876,313,Fashion,Klarna,81,Desktop,WiFi,104,Firefox,Paid On Time
16a7c9ae-03f2-49e7-aa49-5669bbbd7e09,52,Male,119034,409,Electronics,Affirm,708,Mobile,WiFi,66,Firefox,Paid On Time
295f0492-0c61-4c18-b3cf-0276eb9910cc,28,Female,50535,577,Groceries,Klarna,285,Mobile,WiFi,97,Safari,Paid On Time
3ef8d183-231b-4519-9450-3ea267399563,27,Male,43625,469,Groceries,Affirm,130,Mobile,4G/5G,46,Safari,Paid On Time
8a3dcd79-13a5-4d34-bc9b-0ee8c1c111e1,34,Female,56346,568,Electronics,Afterpay,904,Desktop,4G/5G,67,Firefox,Late Payment
739dc944-d030-44e2-bf88-24bff947d07e,30,Male,26242,398,Electronics,Affirm,1951,Tablet,WiFi,133,Firefox,Paid On Time
ba55e7b6-a777-4815-9520-83b8f338d7cf,51,Female,53815,478,Beauty,Affirm,210,Mobile,WiFi,50,Chrome,Paid On Time
38f791ac-cdfa-4c1e-a5fd-5195c48f6aec,62,Male,59262,764,Electronics,Klarna,1982,Mobile,WiFi,102,Firefox,Paid On Time
e28004df-5c14-43da-90cb-81f3e566428e,22,Female,25379,317,Groceries,Affirm,116,Mobile,VPN,61,Firefox,Defaulted
6d0337e4-5f7c-4233-bb8d-63c82470b20f,27,Male,107437,391,Fashion,Afterpay,79,Mobile,WiFi,74,Edge,Paid On Time
f96a306b-a471-4316-a2ae-4d721b829ad6,49,Female,21891,380,Home & Furniture,Sezzle,199,Desktop,4G/5G,165,Edge,Late Payment
14cebbea-f8fa-4a03-9f83-85dc5daf10c4,29,Female,116025,348,Electronics,Sezzle,1912,Desktop,WiFi,108,Chrome,Paid On Time
bbee77c4-6a61-4cee-acfb-7b883985acde,30,Female,112043,769,Travel,Klarna,2652,Desktop,4G/5G,118,Edge,Paid On Time
ad9a2753-eb78-43d2-9127-b92a4ac0b23b,38,Female,23955,796,Home & Furniture,Afterpay,219,Desktop,VPN,45,Edge,Paid On Time
ee85899b-1e1c-4d13-947d-841dc6af009a,50,Female,24741,583,Fashion,Affirm,171,Tablet,VPN,91,Edge,Paid On Time
65b2f41d-64c5-4d88-b700-4ba57fd05eb3,58,Male,21562,760,Home & Furniture,Klarna,69,Mobile,WiFi,62,Firefox,Late Payment
9968187a-81ab-4818-97b1-98234b176877,64,Male,45869,796,Fashion,Sezzle,84,Mobile,4G/5G,92,Edge,Paid On Time
752ffb81-2835-4805-ace6-0443eb283d67,49,Female,84107,495,Beauty,Klarna,35,Mobile,WiFi,87,Chrome,Late Payment
f4cda4a7-facf-4c5d-b29d-a7f6d40cd826,29,Male,57653,366,Electronics,Sezzle,1151,Desktop,WiFi,14,Firefox,Late Payment
6b204279-e6f6-4150-8dfd-ab6014b463a1,63,Female,118736,482,Home & Furniture,Sezzle,21,Mobile,WiFi,81,Chrome,Paid On Time
c5872b9f-c437-415e-8c82-8d13736a311c,52,Male,87970,617,Fashion,Affirm,94,Mobile,4G/5G,142,Safari,Paid On Time
490236ec-9fd6-4688-a4d5-38f3178f585e,53,Male,36511,522,Home & Furniture,Afterpay,76,Mobile,4G/5G,20,Safari,Paid On Time
f85ed57b-4b4c-4575-83c7-18fa3d1307ca,55,Female,91624,346,Travel,Sezzle,406,Mobile,VPN,137,Chrome,Paid On Time
e533fa87-4ea9-4921-b682-3be4d8c36518,45,Female,40815,807,Home & Furniture,Afterpay,73,Mobile,WiFi,77,Firefox,Paid On Time
a6da40ab-2456-4a20-932a-e7a6054b1041,30,Male,69129,833,Travel,Sezzle,2248,Desktop,4G/5G,32,Firefox,Paid On Time
ab1dfbc1-17af-495a-9bee-8224352c3ab8,29,Male,119272,579,Electronics,Affirm,1195,Mobile,WiFi,104,Firefox,Late Payment
7f42bad1-050a-4e91-9f97-7c4f1e2149f0,39,Female,78032,678,Fashion,Klarna,202,Mobile,4G/5G,119,Firefox,Paid On Time
bd44d3fe-95ff-4d23-8038-1c1849cd26a7,61,Male,67896,308,Travel,Afterpay,2500,Mobile,4G/5G,29,Safari,Paid On Time
ad3e3f6b-dd41-4a0f-81b8-cc38caca9273,19,Male,32058,631,Electronics,Affirm,737,Mobile,VPN,111,Firefox,Paid On Time
9322b55f-280c-4480-930e-308073f20cdf,46,Female,61690,441,Electronics,Affirm,1414,Mobile,WiFi,91,Firefox,Paid On Time
aa1b9726-bd59-4e1b-98af-57db571127dd,30,Male,70561,340,Home & Furniture,Klarna,279,Mobile,VPN,148,Firefox,Paid On Time
1ad5d0b8-dbac-4b62-a293-c4a9dd06ea17,52,Male,61493,527,Groceries,Klarna,219,Mobile,4G/5G,49,Safari,Paid On Time
a8781183-6ead-4a0e-90a7-bbee2c9da702,30,Female,98401,643,Fashion,Sezzle,114,Tablet,4G/5G,111,Chrome,Paid On Time
d3f50af1-256a-4339-821a-d75e9cb15057,51,Female,85839,827,Fashion,Affirm,266,Mobile,VPN,114,Firefox,Paid On Time
09cbd0a8-015d-4ddf-99c2-d70bc051a9a5,36,Female,54996,393,Fashion,Sezzle,298,Mobile,4G/5G,163,Firefox,Paid On Time
d8db1fd4-8a3e-43b8-8414-4d9b0782f5f4,26,Female,107936,482,Electronics,Afterpay,1867,Mobile,4G/5G,76,Edge,Paid On Time
ed3f168a-b8fc-4e12-936c-f0069489d745,48,Female,59861,577,Fashion,Affirm,230,Mobile,4G/5G,83,Edge,Paid On Time
f513d0cd-fae4-4c49-8e38-a73239876fe3,50,Female,77894,732,Electronics,Sezzle,448,Mobile,WiFi,91,Chrome,Paid On Time
5bd82a83-6753-4a66-9bae-e6ec6d30c33a,44,Male,106537,547,Fashion,Affirm,216,Mobile,WiFi,17,Safari,Paid On Time
d8191733-e3f7-4768-8fe9-786fcc1d39a2,62,Female,82711,376,Electronics,Sezzle,1621,Mobile,4G/5G,88,Chrome,Defaulted
a184464c-6e32-42f5-8fbd-e6b7f0941b3e,19,Male,117035,660,Fashion,Afterpay,270,Mobile,4G/5G,133,Safari,Paid On Time
a5779911-b07b-44b5-ab2b-5c0f4b4cfcfa,32,Male,20932,709,Fashion,Klarna,96,Desktop,4G/5G,10,Firefox,Paid On Time
3e854c26-ba62-4532-abbb-eeacbc58ecea,36,Female,106800,410,Groceries,Sezzle,276,Desktop,WiFi,28,Safari,Late Payment
7b2798a8-071e-4a3b-b0ca-0b610016c571,48,Male,73634,461,Beauty,Klarna,35,Tablet,WiFi,109,Firefox,Paid On Time
cf50b6ea-a1fd-4b6e-b8b7-a76e0cd4207f,33,Male,73434,346,Fashion,Affirm,58,Desktop,WiFi,119,Chrome,Late Payment
80d94253-742d-4242-b60c-0f92168abbe9,60,Male,41231,539,Beauty,Klarna,229,Desktop,WiFi,139,Edge,Paid On Time
51797443-9337-43d8-9ac5-40de2737e818,32,Male,116922,392,Home & Furniture,Sezzle,119,Mobile,WiFi,56,Safari,Paid On Time
f417fc4f-ab49-4502-a9bc-80bf3dc3e330,23,Female,27694,332,Home & Furniture,Klarna,198,Tablet,4G/5G,33,Edge,Late Payment
faf4e53f-af0d-4be8-8d82-e7855d1939e4,31,Female,103684,381,Travel,Affirm,1933,Mobile,WiFi,65,Firefox,Paid On Time
0c62afa3-04b8-4ead-b326-baa64ad8826b,44,Male,98252,574,Fashion,Klarna,54,Mobile,WiFi,112,Firefox,Paid On Time
aa030469-e764-41f0-859c-05b89deecfd5,55,Male,69704,831,Fashion,Afterpay,42,Desktop,WiFi,138,Safari,Paid On Time
94b40a8f-aad6-4c01-8582-0ef8f07879bc,36,Female,24802,809,Home & Furniture,Sezzle,116,Mobile,4G/5G,107,Firefox,Paid On Time
728d8bc6-3628-4958-afca-374f4544158d,54,Female,106404,472,Groceries,Affirm,103,Desktop,WiFi,145,Chrome,Paid On Time
d922782e-d93c-4f7c-9643-a54b17108b4e,60,Female,113601,363,Fashion,Klarna,290,Mobile,4G/5G,159,Firefox,Paid On Time
5c05f02a-2a25-4d2e-85d9-7d27578a3970,21,Female,67969,411,Electronics,Sezzle,383,Desktop,WiFi,15,Safari,Late Payment
41af3436-6302-4581-9ad3-8cb483e6f7cb,43,Male,36524,707,Fashion,Afterpay,41,Mobile,4G/5G,40,Chrome,Paid On Time
dd436411-9cd7-40e5-abdc-f00e5b12333f,26,Female,39032,801,Home & Furniture,Klarna,35,Desktop,WiFi,112,Firefox,Paid On Time
